model,uid,phenomenon,group,lp_good,lp_bad,ntok_good,ntok_bad,prob_correct,prompt_margin_ab,prompt_margin_ba,prompt_correct
meta-llama/Llama-3.2-1B,calques_0031,calques,subtle: будь-який,-58.76731491088867,-62.99382781982422,9,8,1,0.71875,-0.609375,1
meta-llama/Llama-3.2-1B,calques_0032,calques,subtle: будь-який,-45.79205322265625,-51.633018493652344,9,8,1,0.3984375,-0.203125,1
meta-llama/Llama-3.2-1B,calques_0033,calques,subtle: будь-який,-43.227272033691406,-45.50006103515625,8,7,1,0.7421875596046448,-0.6171875,1
meta-llama/Llama-3.2-1B,calques_0034,calques,subtle: виняток,-49.88043975830078,-54.4977912902832,12,12,1,1.03125,-0.90625,1
meta-llama/Llama-3.2-1B,calques_0035,calques,subtle: виняток,-40.96412658691406,-41.60139465332031,8,8,1,0.84375,-0.8124998807907104,1
meta-llama/Llama-3.2-1B,calques_0036,calques,subtle: виняток,-54.71781921386719,-53.905513763427734,8,8,0,0.9765625,-0.890625,1
meta-llama/Llama-3.2-1B,calques_0037,calques,subtle: щодо,-51.92624282836914,-59.78630065917969,11,11,1,0.828125,-1.0234375,0
meta-llama/Llama-3.2-1B,calques_0038,calques,subtle: щодо,-46.60784912109375,-55.38170623779297,9,10,1,0.9062501192092896,-0.765625,1
meta-llama/Llama-3.2-1B,calques_0039,calques,subtle: щодо,-56.3497314453125,-54.311279296875,11,11,0,0.84375,-1.0156250596046448,0
meta-llama/Llama-3.2-1B,calques_0040,calques,subtle: вважати,-36.849891662597656,-54.9136962890625,9,9,1,1.0625,-0.9609375596046448,1
meta-llama/Llama-3.2-1B,calques_0041,calques,subtle: вважати,-46.27640151977539,-55.17844772338867,10,10,1,0.8515625596046448,-0.7421875,1
meta-llama/Llama-3.2-1B,calques_0042,calques,subtle: вважати,-41.151954650878906,-61.79733657836914,12,12,1,0.953125,-0.9140625,1
meta-llama/Llama-3.2-1B,calques_0043,calques,subtle: вважати,-39.38051223754883,-55.990962982177734,8,8,1,1.0312501192092896,-0.8828125,1
meta-llama/Llama-3.2-1B,calques_0044,calques,subtle: наводити приклад,-49.53685760498047,-49.593074798583984,9,8,1,0.828125,-0.828125,0
meta-llama/Llama-3.2-1B,calques_0045,calques,subtle: наводити приклад,-40.790740966796875,-38.039703369140625,8,8,0,1.1640625,-1.1875,0
meta-llama/Llama-3.2-1B,calques_0046,calques,subtle: наводити приклад,-60.29644012451172,-57.97438430786133,11,11,0,1.03125,-1.015625,1
meta-llama/Llama-3.2-1B,calques_0047,calques,subtle: укладати договір,-51.68772888183594,-41.25062561035156,9,8,0,0.7890625,-0.8203125,0
meta-llama/Llama-3.2-1B,calques_0048,calques,subtle: укладати договір,-52.33832931518555,-47.765750885009766,8,8,0,0.8359375,-0.8203125,1
meta-llama/Llama-3.2-1B,calques_0049,calques,subtle: укладати договір,-41.79974365234375,-39.864906311035156,10,9,0,0.9296875596046448,-0.90625,1
meta-llama/Llama-3.2-1B,calques_0050,calques,subtle: складати іспит,-56.21432876586914,-49.57935333251953,10,10,0,1.0,-1.0390624403953552,0
meta-llama/Llama-3.2-1B,calques_0051,calques,subtle: складати іспит,-50.48126983642578,-58.882930755615234,10,10,1,0.7109375,-0.7109375,0
meta-llama/Llama-3.2-1B,calques_0052,calques,subtle: навчальний,-34.32759094238281,-41.03789520263672,5,6,1,0.9453125,-0.859375,1
meta-llama/Llama-3.2-1B,calques_0053,calques,subtle: навчальний,-39.245262145996094,-46.13268280029297,9,10,1,0.9296875596046448,-0.828125,1
meta-llama/Llama-3.2-1B,calques_0054,calques,subtle: навчальний,-37.4539680480957,-45.1583251953125,9,10,1,0.8124999403953552,-0.8125,0
meta-llama/Llama-3.2-1B,calques_0055,calques,subtle: зіставляти,-48.68444061279297,-55.85533905029297,9,9,1,0.8515625,-0.765625,1
meta-llama/Llama-3.2-1B,calques_0056,calques,subtle: зіставляти,-51.538639068603516,-63.26496124267578,10,10,1,0.6406250596046448,-0.515625,1
meta-llama/Llama-3.2-1B,calques_0057,calques,subtle: зіставляти,-51.5756950378418,-57.610050201416016,10,10,1,0.8359375,-0.8671875,0
meta-llama/Llama-3.2-1B,calques_0058,calques,subtle: співпрацювати,-34.422210693359375,-53.12655258178711,11,12,1,0.5,-0.5546875,0
meta-llama/Llama-3.2-1B,calques_0059,calques,subtle: співпрацювати,-46.97794723510742,-59.26898956298828,8,9,1,0.6874999403953552,-0.765625,0
meta-llama/Llama-3.2-1B,calques_0060,calques,subtle: перепрошую,-66.02467346191406,-54.20010757446289,11,12,0,1.1406248807907104,-1.015625,1
meta-llama/Llama-3.2-1B,calques_0061,calques,subtle: перепрошую,-61.5789909362793,-44.27947998046875,9,10,0,0.9374999403953552,-1.03125,0
meta-llama/Llama-3.2-1B,calques_0062,calques,subtle: перепрошую,-59.458717346191406,-50.41657257080078,9,10,0,1.0156249403953552,-1.0781250596046448,0
meta-llama/Llama-3.2-1B,calques_0063,calques,subtle: захід,-43.853668212890625,-59.90586853027344,10,12,1,0.890625,-0.8359375,1
meta-llama/Llama-3.2-1B,calques_0064,calques,subtle: захід,-43.14592742919922,-74.28041076660156,10,14,1,1.0859375596046448,-1.203125,0
meta-llama/Llama-3.2-1B,calques_0065,calques,subtle: висновок,-39.52771759033203,-48.01054382324219,8,8,1,1.09375,-1.15625,0
meta-llama/Llama-3.2-1B,calques_0066,calques,subtle: висновок,-36.27975845336914,-49.40026092529297,7,7,1,1.4453124403953552,-1.4140626192092896,1
meta-llama/Llama-3.2-1B,calques_0067,calques,subtle: бути,-39.299476623535156,-46.957916259765625,5,6,1,0.71875,-0.625,1
meta-llama/Llama-3.2-1B,calques_0068,calques,subtle: бути,-32.15845489501953,-40.953819274902344,10,11,1,1.5078125,-1.4296874403953552,1
meta-llama/Llama-3.2-1B,calques_0069,calques,subtle: бути,-42.695465087890625,-48.62116622924805,8,9,1,0.8984375596046448,-0.8515625,1
meta-llama/Llama-3.2-1B,calques_0070,calques,subtle: становити,-49.79902648925781,-52.62296676635742,11,12,1,0.703125,-0.625,1
meta-llama/Llama-3.2-1B,calques_0071,calques,subtle: становити,-60.53105926513672,-66.77372741699219,10,10,1,0.5390625,-0.609375,0
meta-llama/Llama-3.2-1B,calques_0072,calques,subtle: становити,-42.000823974609375,-43.55207824707031,12,13,1,0.9531250596046448,-0.9296875,1
meta-llama/Llama-3.2-1B,calques_0073,calques,subtle: ймовірно,-48.098602294921875,-45.94871520996094,10,11,0,1.1484375,-1.2421873807907104,0
meta-llama/Llama-3.2-1B,calques_0074,calques,subtle: ймовірно,-39.37159729003906,-35.031410217285156,9,10,0,0.9375,-1.0937500596046448,0
meta-llama/Llama-3.2-1B,calques_0075,calques,subtle: ймовірно,-61.66094970703125,-58.65015411376953,13,14,0,1.2578125,-1.078125,1
meta-llama/Llama-3.2-1B,calques_0076,calques,subtle: брати до уваги,-52.266212463378906,-50.61561584472656,11,11,0,0.5390625,-0.6171875,0
meta-llama/Llama-3.2-1B,calques_0077,calques,subtle: брати до уваги,-42.7552604675293,-47.233882904052734,15,16,1,0.6484375,-0.640625,1
meta-llama/Llama-3.2-1B,calques_0078,calques,subtle: порушити питання,-57.77202224731445,-50.53879928588867,10,10,0,0.8671875,-0.9375,0
meta-llama/Llama-3.2-1B,calques_0079,calques,subtle: порушити питання,-58.169036865234375,-60.94865417480469,12,12,1,0.703125,-0.6328125,1
meta-llama/Llama-3.2-1B,calques_0080,calques,subtle: оцінка,-42.872493743896484,-50.49888610839844,9,10,1,0.8125,-0.71875,1
meta-llama/Llama-3.2-1B,calques_0081,calques,subtle: оцінка,-57.40166473388672,-65.02412414550781,9,10,1,1.3203125,-1.2109375,1
meta-llama/Llama-3.2-1B,calques_0082,calques,subtle: бо (так як),-44.65314865112305,-48.80803680419922,10,11,1,0.640625,-0.5625,1
meta-llama/Llama-3.2-1B,calques_0083,calques,subtle: бо (так як),-62.24212646484375,-65.72738647460938,12,13,1,0.9140625,-0.90625,1
meta-llama/Llama-3.2-1B,calques_0084,calques,subtle: досі,-39.33482360839844,-45.246219635009766,7,9,1,0.609375,-0.53125,1
meta-llama/Llama-3.2-1B,calques_0085,calques,subtle: досі,-47.05050277709961,-54.814247131347656,10,12,1,0.7265625,-0.71875,1
meta-llama/Llama-3.2-1B,calques_0086,calques,subtle: незважаючи,-51.940589904785156,-65.07301330566406,15,16,1,0.8984375,-0.7734375,1
meta-llama/Llama-3.2-1B,calques_0087,calques,subtle: незважаючи,-48.102455139160156,-51.98721694946289,12,14,1,0.6328125,-0.53125,1
meta-llama/Llama-3.2-1B,calques_0088,calques,subtle: зрештою,-56.799415588378906,-55.76289367675781,7,9,0,0.90625,-0.8046875,1
meta-llama/Llama-3.2-1B,calques_0089,calques,subtle: принаймні,-49.808677673339844,-55.37108612060547,9,9,1,0.6875,-0.625,1
meta-llama/Llama-3.2-1B,calques_0090,calques,overt: отримувати,-33.1610107421875,-39.90933609008789,5,5,1,0.96875,-0.9765625,0
meta-llama/Llama-3.2-1B,calques_0091,calques,overt: отримувати,-40.876312255859375,-43.48790740966797,9,9,1,0.8125,-0.8984375,0
meta-llama/Llama-3.2-1B,calques_0092,calques,overt: отримувати,-31.103042602539062,-32.8947868347168,7,7,1,0.8281248807907104,-0.8671873807907104,0
meta-llama/Llama-3.2-1B,calques_0093,calques,overt: визначити,-48.57292175292969,-49.93893051147461,10,9,1,0.953125,-1.0,0
meta-llama/Llama-3.2-1B,calques_0094,calques,overt: визначити,-42.35370635986328,-47.99531555175781,11,10,1,1.2265624403953552,-1.2499999403953552,0
meta-llama/Llama-3.2-1B,calques_0095,calques,overt: подобатися,-35.11951446533203,-38.415794372558594,9,9,1,1.0390625,-0.984375,1
meta-llama/Llama-3.2-1B,calques_0096,calques,overt: подобатися,-40.98412322998047,-42.429298400878906,8,8,1,1.0624999403953552,-1.0625000596046448,0
meta-llama/Llama-3.2-1B,calques_0097,calques,overt: їсти,-37.343875885009766,-45.64183044433594,8,8,1,0.9375,-0.9375,0
meta-llama/Llama-3.2-1B,calques_0098,calques,overt: їсти,-38.445316314697266,-44.710453033447266,7,8,1,0.796875,-0.875,0
meta-llama/Llama-3.2-1B,calques_0099,calques,overt: взагалі,-43.49097442626953,-29.830087661743164,7,5,0,1.1953123807907104,-1.1484373807907104,1
meta-llama/Llama-3.2-1B,calques_0100,calques,overt: взагалі,-41.829322814941406,-40.05872344970703,8,6,0,0.640625,-0.6015625,1
meta-llama/Llama-3.2-1B,calques_0101,calques,overt: звичайно,-36.3430061340332,-62.1976318359375,9,9,1,1.09375,-1.1093749403953552,0
meta-llama/Llama-3.2-1B,calques_0102,calques,overt: дуже,-30.356849670410156,-39.80906677246094,7,7,1,0.84375,-0.953125,0
meta-llama/Llama-3.2-1B,calques_0103,calques,overt: бувай,-41.54591751098633,-40.897705078125,11,10,0,0.40625,-0.71875,0
meta-llama/Llama-3.2-1B,calques_0104,calques,overt: здаватися,-44.17850875854492,-48.79051971435547,9,9,1,0.859375,-0.828125,1
meta-llama/Llama-3.2-1B,calques_0105,calques,overt: заважати,-43.150489807128906,-56.64037322998047,8,8,1,0.8359374403953552,-0.875,0
meta-llama/Llama-3.2-1B,calques_0106,calques,overt: заважати,-42.958717346191406,-53.73969268798828,8,8,1,0.8125000596046448,-0.671875,1
meta-llama/Llama-3.2-1B,calques_0107,calques,overt: виходити,-38.25414276123047,-41.32233810424805,6,7,1,1.2031249403953552,-1.25,0
meta-llama/Llama-3.2-1B,calques_0108,calques,overt: виходити,-39.33216857910156,-45.28533935546875,7,8,1,0.96875,-0.953125,1
meta-llama/Llama-3.2-1B,calques_0109,calques,overt: вистачати,-30.780179977416992,-48.27634048461914,9,8,1,0.953125,-0.9531249403953552,1
meta-llama/Llama-3.2-1B,calques_0110,calques,overt: вистачати,-59.067596435546875,-55.833343505859375,10,9,0,0.5625000596046448,-0.4999999403953552,1
meta-llama/Llama-3.2-1B,calques_0111,calques,overt: зараз,-51.419376373291016,-44.04572296142578,6,6,0,0.8203125,-0.9375,0
meta-llama/Llama-3.2-1B,calques_0112,calques,overt: гаразд,-45.147926330566406,-41.947425842285156,8,8,0,0.9140625596046448,-1.0390625,0
meta-llama/Llama-3.2-1B,calques_0113,calques,overt: колишній,-43.23699951171875,-52.51023864746094,9,8,1,0.6015625,-0.7109375,0
meta-llama/Llama-3.2-1B,calques_0114,calques,subtle: стосуватися,-47.85844802856445,-48.739253997802734,10,11,1,0.859375,-0.8359375,1
meta-llama/Llama-3.2-1B,calques_0115,calques,subtle: будь-який,-44.58557891845703,-46.483436584472656,9,8,1,0.4765625,-0.34375,1
meta-llama/Llama-3.2-1B,calques_0116,calques,subtle: виняток,-45.078311920166016,-40.95962142944336,9,9,0,1.1171876192092896,-1.1484376192092896,0
meta-llama/Llama-3.2-1B,calques_0117,calques,subtle: щодо,-42.62975311279297,-51.87646484375,10,11,1,0.734375,-0.6250000596046448,1
meta-llama/Llama-3.2-1B,calques_0118,calques,subtle: наводити приклад,-51.715476989746094,-45.22651672363281,8,8,0,1.1249999403953552,-1.0546875,1
meta-llama/Llama-3.2-1B,calques_0119,calques,subtle: укладати договір,-66.92037963867188,-62.52273941040039,11,11,0,0.375,-0.453125,0
meta-llama/Llama-3.2-1B,calques_0120,calques,subtle: складати іспит,-57.794281005859375,-51.19824981689453,12,12,0,0.5234375,-0.578125,0
meta-llama/Llama-3.2-1B,calques_0121,calques,subtle: складати іспит,-57.21649169921875,-52.62720489501953,13,13,0,0.8203124403953552,-0.921875,0
meta-llama/Llama-3.2-1B,calques_0122,calques,subtle: навчальний,-45.82720947265625,-53.03064727783203,10,10,1,1.03125,-1.03125,0
meta-llama/Llama-3.2-1B,calques_0123,calques,subtle: зіставляти,-57.404869079589844,-61.103065490722656,10,10,1,0.7578125,-0.8203125,0
meta-llama/Llama-3.2-1B,calques_0124,calques,subtle: співпрацювати,-39.08531188964844,-53.242469787597656,11,11,1,0.828125,-0.8203125,1
meta-llama/Llama-3.2-1B,calques_0125,calques,subtle: співпрацювати,-40.55982208251953,-48.82292556762695,11,11,1,0.53125,-0.5625,0
meta-llama/Llama-3.2-1B,calques_0126,calques,subtle: перепрошую,-70.09813690185547,-63.973140716552734,10,11,0,1.0703125,-1.0390624403953552,1
meta-llama/Llama-3.2-1B,calques_0127,calques,subtle: захід,-39.278289794921875,-67.9350814819336,8,12,1,1.0390625,-1.1562498807907104,0
meta-llama/Llama-3.2-1B,calques_0128,calques,subtle: захід,-39.69504165649414,-61.672760009765625,7,11,1,1.0468750596046448,-1.203125,0
meta-llama/Llama-3.2-1B,calques_0129,calques,subtle: висновок,-42.44187927246094,-47.03822326660156,9,9,1,1.3984375596046448,-1.3828123807907104,1
meta-llama/Llama-3.2-1B,calques_0130,calques,subtle: висновок,-43.63657760620117,-48.59522247314453,7,7,1,1.140625,-1.0781250596046448,1
meta-llama/Llama-3.2-1B,calques_0131,calques,subtle: бути,-34.49370574951172,-44.30332565307617,11,12,1,0.9765625,-0.9609375,1
meta-llama/Llama-3.2-1B,calques_0132,calques,subtle: становити,-43.57109832763672,-43.10131072998047,8,9,0,0.9140625,-0.8984375,1
meta-llama/Llama-3.2-1B,calques_0133,calques,subtle: ймовірно,-48.699222564697266,-49.84177017211914,9,11,1,1.0312500596046448,-1.140625,0
meta-llama/Llama-3.2-1B,calques_0134,calques,subtle: брати до уваги,-42.90046691894531,-51.95383834838867,10,11,1,0.65625,-0.734375,0
meta-llama/Llama-3.2-1B,calques_0135,calques,subtle: брати до уваги,-66.13943481445312,-50.18488693237305,11,11,0,0.3828125,-0.6015625,0
meta-llama/Llama-3.2-1B,calques_0136,calques,subtle: порушити питання,-55.849891662597656,-49.856773376464844,13,13,0,0.8437500596046448,-0.8984375,0
meta-llama/Llama-3.2-1B,calques_0137,calques,subtle: порушити питання,-56.887725830078125,-52.31310272216797,11,11,0,0.7421875,-0.8515625,0
meta-llama/Llama-3.2-1B,calques_0138,calques,subtle: оцінка,-61.684608459472656,-69.77996063232422,12,13,1,0.875,-0.875,0
meta-llama/Llama-3.2-1B,calques_0139,calques,subtle: оцінка,-51.991539001464844,-59.141502380371094,10,11,1,1.0624999403953552,-0.9531250596046448,1
meta-llama/Llama-3.2-1B,calques_0140,calques,subtle: бо (так як),-52.3500862121582,-54.76858139038086,14,15,1,0.7109375,-0.609375,1
meta-llama/Llama-3.2-1B,calques_0141,calques,subtle: бо (так як),-59.65803146362305,-64.88036346435547,13,14,1,0.7109375,-0.6171875,1
meta-llama/Llama-3.2-1B,calques_0142,calques,subtle: досі,-46.85123062133789,-53.954917907714844,10,12,1,0.7343749403953552,-0.6250000596046448,1
meta-llama/Llama-3.2-1B,calques_0143,calques,subtle: досі,-42.82933044433594,-45.04922103881836,10,12,1,0.7421875,-0.796875,0
meta-llama/Llama-3.2-1B,calques_0144,calques,subtle: незважаючи,-51.802284240722656,-64.20278930664062,12,13,1,0.796875,-0.6796875,1
meta-llama/Llama-3.2-1B,calques_0145,calques,subtle: незважаючи,-50.919769287109375,-60.135005950927734,13,15,1,0.71875,-0.5390625,1
meta-llama/Llama-3.2-1B,calques_0146,calques,subtle: зрештою,-52.995445251464844,-56.360111236572266,9,11,1,0.734375,-0.6953125,1
meta-llama/Llama-3.2-1B,calques_0147,calques,subtle: зрештою,-40.00342559814453,-55.032127380371094,7,9,1,0.8125,-0.6640625,1
meta-llama/Llama-3.2-1B,calques_0148,calques,subtle: зрештою,-52.44635772705078,-53.338340759277344,10,12,1,0.8906251192092896,-0.8281251192092896,1
meta-llama/Llama-3.2-1B,calques_0149,calques,subtle: принаймні,-48.18983459472656,-54.44231414794922,10,11,1,0.78125,-0.828125,0
meta-llama/Llama-3.2-1B,calques_0150,calques,subtle: принаймні,-56.84614562988281,-55.52940368652344,10,10,0,0.625,-0.6874999403953552,0
meta-llama/Llama-3.2-1B,calques_0151,calques,subtle: принаймні,-50.82130813598633,-62.82695770263672,10,11,1,1.0390625,-1.0390623807907104,1
meta-llama/Llama-3.2-1B,calques_0152,calques,overt: отримувати,-43.108795166015625,-46.2187385559082,6,5,1,0.6015625,-0.65625,0
meta-llama/Llama-3.2-1B,calques_0153,calques,overt: визначити,-46.11595916748047,-47.65434265136719,10,9,1,1.0390625,-1.0859375,0
meta-llama/Llama-3.2-1B,calques_0154,calques,overt: визначити,-40.03266525268555,-49.73725128173828,12,11,1,0.7890625,-0.8359375,0
meta-llama/Llama-3.2-1B,calques_0155,calques,overt: подобатися,-36.91411590576172,-40.035736083984375,10,10,1,0.9687499403953552,-0.890625,1
meta-llama/Llama-3.2-1B,calques_0156,calques,overt: подобатися,-49.71119689941406,-42.65986633300781,9,9,0,0.984375,-0.8984375,1
meta-llama/Llama-3.2-1B,calques_0157,calques,overt: їсти,-34.5163459777832,-40.79096984863281,6,7,1,1.1249998807907104,-1.1796875,0
meta-llama/Llama-3.2-1B,calques_0158,calques,overt: їсти,-43.67218017578125,-44.18290710449219,8,9,1,1.0937499403953552,-1.1874999403953552,0
meta-llama/Llama-3.2-1B,calques_0159,calques,overt: взагалі,-34.8262825012207,-38.879783630371094,8,6,1,0.734375,-0.78125,0
meta-llama/Llama-3.2-1B,calques_0160,calques,overt: взагалі,-56.773128509521484,-52.655540466308594,10,8,0,1.0859375,-0.9921876192092896,1
meta-llama/Llama-3.2-1B,calques_0161,calques,overt: звичайно,-42.20343017578125,-63.42845916748047,7,7,1,0.9921875596046448,-1.0546875,0
meta-llama/Llama-3.2-1B,calques_0162,calques,overt: звичайно,-49.00071716308594,-66.68035125732422,10,9,1,0.9140625,-0.8359375,1
meta-llama/Llama-3.2-1B,calques_0163,calques,overt: звичайно,-35.222076416015625,-63.448699951171875,10,10,1,1.0859375,-1.0546875,1
meta-llama/Llama-3.2-1B,calques_0164,calques,overt: дуже,-33.13618469238281,-42.2496337890625,6,6,1,1.015625,-0.9453123807907104,1
meta-llama/Llama-3.2-1B,calques_0165,calques,overt: дуже,-37.44049835205078,-44.96240997314453,9,9,1,0.9375,-0.984375,0
meta-llama/Llama-3.2-1B,calques_0166,calques,overt: дуже,-31.717147827148438,-35.40937042236328,6,6,1,0.8046875,-0.6953125,1
meta-llama/Llama-3.2-1B,calques_0167,calques,overt: бувай,-46.18016052246094,-53.723243713378906,9,8,1,0.671875,-0.78125,0
meta-llama/Llama-3.2-1B,calques_0168,calques,overt: бувай,-38.64925003051758,-31.193737030029297,6,5,0,0.8515625,-0.9375,0
meta-llama/Llama-3.2-1B,calques_0169,calques,overt: бувай,-47.32710647583008,-43.353458404541016,8,7,0,0.546875,-0.7265625,0
meta-llama/Llama-3.2-1B,calques_0170,calques,overt: здаватися,-39.23865509033203,-45.681251525878906,8,8,1,0.96875,-0.8125,1
meta-llama/Llama-3.2-1B,calques_0171,calques,overt: здаватися,-46.622459411621094,-49.75550079345703,9,9,1,0.9375,-0.8906250596046448,1
meta-llama/Llama-3.2-1B,calques_0172,calques,overt: здаватися,-54.35845184326172,-57.91421890258789,14,12,1,0.9375,-0.9375,0
meta-llama/Llama-3.2-1B,calques_0173,calques,overt: заважати,-45.845550537109375,-60.103633880615234,10,10,1,0.84375,-0.8281249403953552,1
meta-llama/Llama-3.2-1B,calques_0174,calques,overt: заважати,-47.66941833496094,-55.7408447265625,7,7,1,1.0703125,-1.0234375,1
meta-llama/Llama-3.2-1B,calques_0175,calques,overt: виходити,-34.84757995605469,-43.06486892700195,7,8,1,1.0390625,-1.1562500596046448,0
meta-llama/Llama-3.2-1B,calques_0176,calques,overt: виходити,-50.7685546875,-50.83895492553711,8,8,1,0.7812499403953552,-0.828125,0
meta-llama/Llama-3.2-1B,calques_0177,calques,overt: вистачати,-48.12813186645508,-48.08619689941406,7,6,0,1.1562499403953552,-1.1250001192092896,1
meta-llama/Llama-3.2-1B,calques_0178,calques,overt: вистачати,-39.74313735961914,-46.226531982421875,7,6,1,0.953125,-0.734375,1
meta-llama/Llama-3.2-1B,calques_0179,calques,overt: зараз,-44.192665100097656,-47.682029724121094,6,6,1,0.5,-0.5546875,0
meta-llama/Llama-3.2-1B,calques_0180,calques,overt: зараз,-41.77908706665039,-37.20939636230469,6,6,0,0.90625,-0.8359375,1
meta-llama/Llama-3.2-1B,calques_0181,calques,overt: зараз,-34.6348876953125,-37.596187591552734,6,6,1,0.671875,-0.7734375,0
meta-llama/Llama-3.2-1B,calques_0182,calques,overt: гаразд,-49.08570098876953,-45.770694732666016,7,7,0,0.71875,-0.71875,0
meta-llama/Llama-3.2-1B,calques_0183,calques,overt: гаразд,-53.005393981933594,-40.734134674072266,9,9,0,1.0859375,-1.1953125,0
meta-llama/Llama-3.2-1B,calques_0184,calques,overt: гаразд,-40.20155715942383,-36.1234245300293,9,9,0,0.75,-0.8828125,0
meta-llama/Llama-3.2-1B,calques_0185,calques,overt: колишній,-43.22193145751953,-48.67701721191406,9,8,1,0.7578125,-0.78125,0
meta-llama/Llama-3.2-1B,calques_0186,calques,overt: колишній,-40.08844757080078,-53.107276916503906,11,10,1,0.359375,-0.578125,0
meta-llama/Llama-3.2-1B,calques_0187,calques,overt: колишній,-43.85797882080078,-51.54263687133789,11,10,1,0.8515625,-0.8906249403953552,0
meta-llama/Llama-3.2-1B,control_subject_verb_0000,control_subject_verb,past-tense gender,-48.934078216552734,-52.806270599365234,11,9,1,0.7421875,-0.6640625,1
meta-llama/Llama-3.2-1B,control_subject_verb_0001,control_subject_verb,past-tense gender,-56.233848571777344,-59.1045036315918,10,10,1,0.9843749403953552,-0.9296875,1
meta-llama/Llama-3.2-1B,control_subject_verb_0002,control_subject_verb,past-tense gender,-48.454532623291016,-55.793121337890625,8,8,1,0.9609375,-0.828125,1
meta-llama/Llama-3.2-1B,control_subject_verb_0003,control_subject_verb,past-tense gender,-44.55988311767578,-49.98628234863281,8,8,1,0.8750000596046448,-0.765625,1
meta-llama/Llama-3.2-1B,control_subject_verb_0004,control_subject_verb,past-tense gender,-54.550025939941406,-56.48120880126953,10,10,1,1.0468750596046448,-1.0078125,1
meta-llama/Llama-3.2-1B,control_subject_verb_0005,control_subject_verb,past-tense gender,-53.36717224121094,-56.65102767944336,9,9,1,0.8359375,-0.8046875,1
meta-llama/Llama-3.2-1B,control_subject_verb_0006,control_subject_verb,past-tense gender,-44.82828140258789,-48.414947509765625,7,8,1,1.0390625596046448,-0.9609375,1
meta-llama/Llama-3.2-1B,control_subject_verb_0007,control_subject_verb,past-tense gender,-56.21178436279297,-56.36659240722656,10,10,1,0.9140624403953552,-0.875,1
meta-llama/Llama-3.2-1B,control_subject_verb_0008,control_subject_verb,past-tense gender,-59.066810607910156,-57.67478942871094,11,11,0,0.8125000596046448,-0.796875,1
meta-llama/Llama-3.2-1B,control_subject_verb_0009,control_subject_verb,past-tense gender,-50.51996612548828,-56.26909637451172,10,12,1,0.640625,-0.6796875,0
meta-llama/Llama-3.2-1B,control_subject_verb_0010,control_subject_verb,past-tense gender,-50.10539245605469,-55.20320129394531,11,11,1,0.7109375,-0.671875,1
meta-llama/Llama-3.2-1B,control_subject_verb_0011,control_subject_verb,past-tense gender,-53.31446838378906,-57.732913970947266,9,9,1,1.3593750596046448,-1.2734375,1
meta-llama/Llama-3.2-1B,control_subject_verb_0012,control_subject_verb,past-tense gender,-53.019386291503906,-57.16651153564453,9,10,1,1.265625,-1.1640625,1
meta-llama/Llama-3.2-1B,control_subject_verb_0013,control_subject_verb,past-tense gender,-60.72285842895508,-60.21514892578125,9,9,0,0.7968750596046448,-0.859375,0
meta-llama/Llama-3.2-1B,control_subject_verb_0014,control_subject_verb,past-tense gender,-48.46550369262695,-48.07978820800781,9,9,0,1.125,-1.0937499403953552,1
meta-llama/Llama-3.2-1B,control_subject_verb_0015,control_subject_verb,past-tense gender,-50.62705993652344,-50.951202392578125,9,9,1,0.8359375,-0.8125,1
meta-llama/Llama-3.2-1B,control_subject_verb_0016,control_subject_verb,past-tense gender,-48.65494918823242,-52.83842086791992,11,9,1,1.0000000596046448,-0.828125,1
meta-llama/Llama-3.2-1B,control_subject_verb_0017,control_subject_verb,past-tense gender,-46.51762390136719,-47.699764251708984,7,7,1,1.0000000596046448,-1.1328124403953552,0
meta-llama/Llama-3.2-1B,control_subject_verb_0018,control_subject_verb,past-tense gender,-61.1898193359375,-66.16413879394531,11,11,1,0.78125,-0.703125,1
meta-llama/Llama-3.2-1B,control_subject_verb_0019,control_subject_verb,past-tense gender,-49.14337158203125,-48.68284606933594,10,10,0,1.0781249403953552,-1.046875,1
meta-llama/Llama-3.2-1B,control_subject_verb_0020,control_subject_verb,past-tense gender,-53.06895446777344,-51.598876953125,10,10,0,1.0312499403953552,-1.0156250596046448,1
meta-llama/Llama-3.2-1B,control_subject_verb_0021,control_subject_verb,past-tense gender,-54.286380767822266,-57.982643127441406,9,9,1,0.8125,-0.828125,0
meta-llama/Llama-3.2-1B,control_subject_verb_0022,control_subject_verb,past-tense gender,-51.52360153198242,-58.18510055541992,9,9,1,0.546875,-0.546875,0
meta-llama/Llama-3.2-1B,control_subject_verb_0023,control_subject_verb,past-tense gender,-53.77014923095703,-58.81151580810547,9,9,1,1.015625,-0.9687499403953552,1
meta-llama/Llama-3.2-1B,control_subject_verb_0024,control_subject_verb,past-tense gender,-54.02435302734375,-56.53949737548828,10,8,1,1.0390625,-0.9531249403953552,1
meta-llama/Llama-3.2-1B,control_subject_verb_0025,control_subject_verb,past-tense gender,-49.96657180786133,-54.209228515625,9,9,1,0.671875,-0.6796875,0
meta-llama/Llama-3.2-1B,control_subject_verb_0026,control_subject_verb,past-tense gender,-50.43336486816406,-54.49915313720703,10,9,1,0.6875,-0.6953125,0
