model,uid,phenomenon,group,lp_good,lp_bad,ntok_good,ntok_bad,prob_correct,prompt_margin_ab,prompt_margin_ba,prompt_correct
meta-llama/Llama-3.2-3B,calques_0020,calques,subtle: завдяки,-60.26205825805664,-69.061767578125,13,14,1,0.18749994039535522,0.0703125,1
meta-llama/Llama-3.2-3B,calques_0021,calques,subtle: завдяки,-45.61192321777344,-62.04113006591797,10,12,1,0.515625,-0.3359375596046448,1
meta-llama/Llama-3.2-3B,calques_0022,calques,subtle: завдяки,-49.03683090209961,-58.12099075317383,10,11,1,0.2265625,-0.0703125,1
meta-llama/Llama-3.2-3B,calques_0023,calques,subtle: доводиться,-49.44136047363281,-50.824668884277344,11,10,1,0.234375,-0.19531255960464478,1
meta-llama/Llama-3.2-3B,calques_0024,calques,subtle: доводиться,-44.613372802734375,-38.574806213378906,9,9,0,0.3515624403953552,-0.2656249403953552,1
meta-llama/Llama-3.2-3B,calques_0025,calques,subtle: доводиться,-52.63478088378906,-55.53132629394531,10,9,1,0.109375,-0.2265625,0
meta-llama/Llama-3.2-3B,calques_0026,calques,subtle: доводиться,-47.39436340332031,-49.94353485107422,9,9,1,0.234375,-0.1796875,1
meta-llama/Llama-3.2-3B,calques_0027,calques,subtle: наступний,-47.82490539550781,-55.215614318847656,10,10,1,0.21875,-0.2734375,0
meta-llama/Llama-3.2-3B,calques_0028,calques,subtle: наступний,-49.190792083740234,-49.79951477050781,9,11,1,0.34375,-0.3281250596046448,1
meta-llama/Llama-3.2-3B,calques_0029,calques,subtle: наступний,-58.46693420410156,-65.77539825439453,12,12,1,0.3359375,-0.4374999403953552,0
meta-llama/Llama-3.2-3B,calques_0030,calques,subtle: наступний,-52.16612243652344,-62.411643981933594,10,11,1,0.28125,-0.3124999403953552,0
meta-llama/Llama-3.2-3B,calques_0031,calques,subtle: будь-який,-48.730682373046875,-56.94408416748047,9,8,1,0.2812499403953552,-0.296875,0
meta-llama/Llama-3.2-3B,calques_0032,calques,subtle: будь-який,-46.410797119140625,-51.752532958984375,9,8,1,0.3750000596046448,-0.3125000596046448,1
meta-llama/Llama-3.2-3B,calques_0033,calques,subtle: будь-який,-41.191749572753906,-45.760379791259766,8,7,1,0.265625,-0.2578124403953552,1
meta-llama/Llama-3.2-3B,calques_0034,calques,subtle: виняток,-48.80752182006836,-52.77377700805664,12,12,1,0.4296875,-0.4375000596046448,0
meta-llama/Llama-3.2-3B,calques_0035,calques,subtle: виняток,-38.8660888671875,-40.472381591796875,8,8,1,0.21875,-0.0546875,1
meta-llama/Llama-3.2-3B,calques_0036,calques,subtle: виняток,-50.1301383972168,-56.81297302246094,8,8,1,0.40625,-0.34375,1
meta-llama/Llama-3.2-3B,calques_0037,calques,subtle: щодо,-47.92427062988281,-57.342037200927734,11,11,1,0.0859375,0.0078125,1
meta-llama/Llama-3.2-3B,calques_0038,calques,subtle: щодо,-45.146949768066406,-53.25517272949219,9,10,1,0.109375,0.1484375,1
meta-llama/Llama-3.2-3B,calques_0039,calques,subtle: щодо,-50.786399841308594,-56.66786193847656,11,11,1,0.3593750596046448,-0.2578125,1
meta-llama/Llama-3.2-3B,calques_0040,calques,subtle: вважати,-35.78064727783203,-45.60890197753906,9,9,1,0.5234375596046448,-0.171875,1
meta-llama/Llama-3.2-3B,calques_0041,calques,subtle: вважати,-44.00675964355469,-56.61688232421875,10,10,1,0.484375,-0.10937494039535522,1
meta-llama/Llama-3.2-3B,calques_0042,calques,subtle: вважати,-42.51732635498047,-53.33385467529297,12,12,1,0.4218750596046448,-0.14062505960464478,1
meta-llama/Llama-3.2-3B,calques_0043,calques,subtle: вважати,-37.820098876953125,-45.858154296875,8,8,1,0.3203125596046448,-0.078125,1
meta-llama/Llama-3.2-3B,calques_0044,calques,subtle: наводити приклад,-48.313961029052734,-44.764320373535156,9,8,0,0.328125,-0.25,1
meta-llama/Llama-3.2-3B,calques_0045,calques,subtle: наводити приклад,-39.461158752441406,-36.256324768066406,8,8,0,0.46875,-0.5781250596046448,0
meta-llama/Llama-3.2-3B,calques_0046,calques,subtle: наводити приклад,-55.751304626464844,-49.2437744140625,11,11,0,-0.03125,0.0,0
meta-llama/Llama-3.2-3B,calques_0047,calques,subtle: укладати договір,-43.91978454589844,-42.67193603515625,9,8,0,0.0234375,-0.0859375,0
meta-llama/Llama-3.2-3B,calques_0048,calques,subtle: укладати договір,-55.24935531616211,-58.161956787109375,8,8,1,0.25,-0.21093755960464478,1
meta-llama/Llama-3.2-3B,calques_0049,calques,subtle: укладати договір,-39.8651123046875,-40.356109619140625,10,9,1,0.078125,-0.1953125,0
meta-llama/Llama-3.2-3B,calques_0050,calques,subtle: складати іспит,-55.65606689453125,-45.6219482421875,10,10,0,0.15625,-0.4531249403953552,0
meta-llama/Llama-3.2-3B,calques_0051,calques,subtle: складати іспит,-43.01813507080078,-44.61470031738281,10,10,1,0.15625,-0.203125,0
meta-llama/Llama-3.2-3B,calques_0052,calques,subtle: навчальний,-33.2822380065918,-35.83518981933594,5,6,1,0.13281244039535522,-0.125,1
meta-llama/Llama-3.2-3B,calques_0053,calques,subtle: навчальний,-40.30079650878906,-44.433555603027344,9,10,1,0.171875,-0.0546875,1
meta-llama/Llama-3.2-3B,calques_0054,calques,subtle: навчальний,-39.88172912597656,-48.553890228271484,9,10,1,0.10156255960464478,-0.0546875,1
meta-llama/Llama-3.2-3B,calques_0055,calques,subtle: зіставляти,-45.185829162597656,-47.68458557128906,9,9,1,0.2734374403953552,-0.2812499403953552,0
meta-llama/Llama-3.2-3B,calques_0056,calques,subtle: зіставляти,-45.85547637939453,-48.91400146484375,10,10,1,-0.1171875,0.140625,1
meta-llama/Llama-3.2-3B,calques_0057,calques,subtle: зіставляти,-45.4281005859375,-47.74761962890625,10,10,1,0.23437494039535522,-0.21875,1
meta-llama/Llama-3.2-3B,calques_0058,calques,subtle: співпрацювати,-35.928260803222656,-43.050636291503906,11,12,1,0.15625,0.015625,1
meta-llama/Llama-3.2-3B,calques_0059,calques,subtle: співпрацювати,-42.19284439086914,-50.19652557373047,8,9,1,0.1015625,0.03125,1
meta-llama/Llama-3.2-3B,calques_0060,calques,subtle: перепрошую,-55.00029754638672,-48.72685241699219,11,12,0,0.4453125,-0.4140625,1
meta-llama/Llama-3.2-3B,calques_0061,calques,subtle: перепрошую,-50.82775115966797,-38.88452911376953,9,10,0,0.3671874403953552,-0.3749999403953552,0
meta-llama/Llama-3.2-3B,calques_0062,calques,subtle: перепрошую,-48.760276794433594,-46.76893997192383,9,10,0,0.2734375596046448,-0.2890625,0
meta-llama/Llama-3.2-3B,calques_0063,calques,subtle: захід,-43.46836853027344,-64.63500213623047,10,12,1,0.2890624403953552,-0.3359375,0
meta-llama/Llama-3.2-3B,calques_0064,calques,subtle: захід,-43.551815032958984,-69.61322021484375,10,14,1,0.328125,-0.24999994039535522,1
meta-llama/Llama-3.2-3B,calques_0065,calques,subtle: висновок,-39.47616195678711,-47.676029205322266,8,8,1,0.09375,-0.078125,1
meta-llama/Llama-3.2-3B,calques_0066,calques,subtle: висновок,-33.05039596557617,-41.8784065246582,7,7,1,-0.046875,-0.0625,0
meta-llama/Llama-3.2-3B,calques_0067,calques,subtle: бути,-37.52336883544922,-47.386810302734375,5,6,1,0.21875,-0.078125,1
meta-llama/Llama-3.2-3B,calques_0068,calques,subtle: бути,-36.38310241699219,-43.42331314086914,10,11,1,0.20312494039535522,0.046875059604644775,1
meta-llama/Llama-3.2-3B,calques_0069,calques,subtle: бути,-42.61878967285156,-50.48777770996094,8,9,1,0.28125,-0.1484375,1
meta-llama/Llama-3.2-3B,calques_0070,calques,subtle: становити,-47.73101043701172,-45.62705993652344,11,12,0,-0.015625,0.10156244039535522,1
meta-llama/Llama-3.2-3B,calques_0071,calques,subtle: становити,-55.35768127441406,-57.850563049316406,10,10,1,0.0546875,-0.0390625,1
meta-llama/Llama-3.2-3B,calques_0072,calques,subtle: становити,-38.912113189697266,-40.928043365478516,12,13,1,0.18749994039535522,-0.109375,1
meta-llama/Llama-3.2-3B,calques_0073,calques,subtle: ймовірно,-47.96520233154297,-48.11193084716797,10,11,1,0.1953125,-0.234375,0
meta-llama/Llama-3.2-3B,calques_0074,calques,subtle: ймовірно,-38.223121643066406,-37.5049934387207,9,10,0,0.14062505960464478,-0.125,1
meta-llama/Llama-3.2-3B,calques_0075,calques,subtle: ймовірно,-62.58409881591797,-54.708499908447266,13,14,0,0.2578125,-0.2265625,1
meta-llama/Llama-3.2-3B,calques_0076,calques,subtle: брати до уваги,-45.57840347290039,-40.102073669433594,11,11,0,0.0859375,-0.0625,1
meta-llama/Llama-3.2-3B,calques_0077,calques,subtle: брати до уваги,-43.8685188293457,-46.984710693359375,15,16,1,0.3437499403953552,-0.3359375,1
meta-llama/Llama-3.2-3B,calques_0078,calques,subtle: порушити питання,-58.600799560546875,-48.693851470947266,10,10,0,0.078125,-0.078125,0
meta-llama/Llama-3.2-3B,calques_0079,calques,subtle: порушити питання,-53.90609359741211,-50.96105194091797,12,12,0,0.24218744039535522,-0.2734375,0
meta-llama/Llama-3.2-3B,calques_0080,calques,subtle: оцінка,-40.26813507080078,-48.60084533691406,9,10,1,0.390625,-0.21874994039535522,1
meta-llama/Llama-3.2-3B,calques_0081,calques,subtle: оцінка,-51.11444091796875,-57.36053466796875,9,10,1,0.0546875,-0.0390625,1
meta-llama/Llama-3.2-3B,calques_0082,calques,subtle: бо (так як),-46.73735427856445,-46.74601364135742,10,11,1,0.2968750596046448,-0.18749994039535522,1
meta-llama/Llama-3.2-3B,calques_0083,calques,subtle: бо (так як),-55.262081146240234,-54.93891906738281,12,13,0,0.390625,-0.359375,1
meta-llama/Llama-3.2-3B,calques_0084,calques,subtle: досі,-39.602073669433594,-46.25962448120117,7,9,1,0.1015625,-0.07031255960464478,1
meta-llama/Llama-3.2-3B,calques_0085,calques,subtle: досі,-43.884849548339844,-49.45229721069336,10,12,1,0.1875,-0.234375,0
meta-llama/Llama-3.2-3B,calques_0086,calques,subtle: незважаючи,-48.02878952026367,-75.598876953125,15,16,1,0.328125,-0.25,1
meta-llama/Llama-3.2-3B,calques_0087,calques,subtle: незважаючи,-50.027164459228516,-52.11106872558594,12,14,1,0.3125,-0.2421875,1
meta-llama/Llama-3.2-3B,calques_0088,calques,subtle: зрештою,-48.43026351928711,-52.77674102783203,7,9,1,0.3515624403953552,-0.3125,1
meta-llama/Llama-3.2-3B,calques_0089,calques,subtle: принаймні,-42.119224548339844,-50.65064239501953,9,9,1,0.359375,-0.23437505960464478,1
meta-llama/Llama-3.2-3B,calques_0090,calques,overt: отримувати,-33.003631591796875,-40.95463180541992,5,5,1,0.17968744039535522,-0.1484375,1
meta-llama/Llama-3.2-3B,calques_0091,calques,overt: отримувати,-38.79263687133789,-48.248634338378906,9,9,1,0.10937505960464478,-0.0078125,1
meta-llama/Llama-3.2-3B,calques_0092,calques,overt: отримувати,-32.69015121459961,-34.1450080871582,7,7,1,0.21875,-0.21875005960464478,0
meta-llama/Llama-3.2-3B,calques_0093,calques,overt: визначити,-45.34223175048828,-47.523094177246094,10,9,1,0.2734375,-0.078125,1
meta-llama/Llama-3.2-3B,calques_0094,calques,overt: визначити,-39.02869415283203,-42.584449768066406,11,10,1,0.2812499403953552,-0.140625,1
meta-llama/Llama-3.2-3B,calques_0095,calques,overt: подобатися,-36.18410873413086,-37.3958625793457,9,9,1,0.171875,-0.2578125596046448,0
meta-llama/Llama-3.2-3B,calques_0096,calques,overt: подобатися,-39.477325439453125,-37.883087158203125,8,8,0,-0.14062505960464478,-0.0234375,0
meta-llama/Llama-3.2-3B,calques_0097,calques,overt: їсти,-39.465606689453125,-46.20359802246094,8,8,1,0.3593749403953552,-0.2734375596046448,1
meta-llama/Llama-3.2-3B,calques_0098,calques,overt: їсти,-34.67719650268555,-39.57535171508789,7,8,1,0.2265625,-0.171875,1
meta-llama/Llama-3.2-3B,calques_0099,calques,overt: взагалі,-40.34272766113281,-31.898649215698242,7,5,0,0.2109375,-0.03125,1
meta-llama/Llama-3.2-3B,calques_0100,calques,overt: взагалі,-42.47406768798828,-45.630245208740234,8,6,1,0.1328125,0.0,1
meta-llama/Llama-3.2-3B,calques_0101,calques,overt: звичайно,-37.97755432128906,-54.444671630859375,9,9,1,0.3828124403953552,-0.328125,1
meta-llama/Llama-3.2-3B,calques_0102,calques,overt: дуже,-27.831649780273438,-35.813209533691406,7,7,1,0.1875,-0.140625,1
meta-llama/Llama-3.2-3B,calques_0103,calques,overt: бувай,-47.25934982299805,-38.82776641845703,11,10,0,0.359375,-0.3750000596046448,0
meta-llama/Llama-3.2-3B,calques_0104,calques,overt: здаватися,-42.377349853515625,-50.16864776611328,9,9,1,0.1328125,-0.1171875,1
meta-llama/Llama-3.2-3B,calques_0105,calques,overt: заважати,-44.662174224853516,-54.999446868896484,8,8,1,0.4374999403953552,-0.265625,1
meta-llama/Llama-3.2-3B,calques_0106,calques,overt: заважати,-58.74702835083008,-56.61654281616211,8,8,0,0.5078125596046448,-0.1328125,1
meta-llama/Llama-3.2-3B,calques_0107,calques,overt: виходити,-36.106727600097656,-45.04259490966797,6,7,1,0.3203125,-0.18750005960464478,1
meta-llama/Llama-3.2-3B,calques_0108,calques,overt: виходити,-34.166751861572266,-42.3013916015625,7,8,1,0.328125,-0.203125,1
meta-llama/Llama-3.2-3B,calques_0109,calques,overt: вистачати,-32.11683654785156,-46.3488883972168,9,8,1,0.2734375,-0.234375,1
meta-llama/Llama-3.2-3B,calques_0110,calques,overt: вистачати,-59.56510925292969,-54.3688850402832,10,9,0,-0.046875,-0.18750005960464478,0
meta-llama/Llama-3.2-3B,calques_0111,calques,overt: зараз,-48.147491455078125,-46.506587982177734,6,6,0,0.3125,-0.25,1
meta-llama/Llama-3.2-3B,calques_0112,calques,overt: гаразд,-42.714195251464844,-38.02604675292969,8,8,0,0.359375,-0.3437500596046448,1
meta-llama/Llama-3.2-3B,calques_0113,calques,overt: колишній,-44.7906494140625,-53.2359733581543,9,8,1,0.2265625,-0.20312505960464478,1
meta-llama/Llama-3.2-3B,calques_0114,calques,subtle: стосуватися,-46.402923583984375,-49.199859619140625,10,11,1,0.3359374403953552,-0.14843744039535522,1
meta-llama/Llama-3.2-3B,calques_0115,calques,subtle: будь-який,-43.21996307373047,-45.751068115234375,9,8,1,0.328125,-0.171875,1
meta-llama/Llama-3.2-3B,calques_0116,calques,subtle: виняток,-46.460166931152344,-40.710472106933594,9,9,0,0.25,-0.09375,1
meta-llama/Llama-3.2-3B,calques_0117,calques,subtle: щодо,-43.831390380859375,-55.30457305908203,10,11,1,0.109375,-0.0234375,1
meta-llama/Llama-3.2-3B,calques_0118,calques,subtle: наводити приклад,-42.183998107910156,-39.617469787597656,8,8,0,0.4609375,-0.515625,0
meta-llama/Llama-3.2-3B,calques_0119,calques,subtle: укладати договір,-56.433937072753906,-57.93209457397461,11,11,1,0.1015625,-0.15625,0
meta-llama/Llama-3.2-3B,calques_0120,calques,subtle: складати іспит,-53.95159912109375,-47.65542984008789,12,12,0,0.1171875,-0.25,0
meta-llama/Llama-3.2-3B,calques_0121,calques,subtle: складати іспит,-56.638404846191406,-48.07005310058594,13,13,0,0.2421875,-0.2734375,0
meta-llama/Llama-3.2-3B,calques_0122,calques,subtle: навчальний,-41.661521911621094,-48.274131774902344,10,10,1,0.1640625,0.0078125,1
meta-llama/Llama-3.2-3B,calques_0123,calques,subtle: зіставляти,-52.11377716064453,-57.01799774169922,10,10,1,0.17187505960464478,-0.171875,1
meta-llama/Llama-3.2-3B,calques_0124,calques,subtle: співпрацювати,-38.09492874145508,-49.83852767944336,11,11,1,0.11718744039535522,0.0078125,1
meta-llama/Llama-3.2-3B,calques_0125,calques,subtle: співпрацювати,-39.55958557128906,-43.34716033935547,11,11,1,0.07812505960464478,-0.125,0
meta-llama/Llama-3.2-3B,calques_0126,calques,subtle: перепрошую,-56.30901336669922,-56.805389404296875,10,11,1,0.234375,-0.2265625,1
meta-llama/Llama-3.2-3B,calques_0127,calques,subtle: захід,-42.21568298339844,-67.99483489990234,8,12,1,0.328125,-0.3828125,0
meta-llama/Llama-3.2-3B,calques_0128,calques,subtle: захід,-35.52849578857422,-58.23090362548828,7,11,1,0.3125,-0.359375,0
meta-llama/Llama-3.2-3B,calques_0129,calques,subtle: висновок,-40.372962951660156,-45.27891159057617,9,9,1,0.109375,-0.09375,1
meta-llama/Llama-3.2-3B,calques_0130,calques,subtle: висновок,-42.69674301147461,-50.58245086669922,7,7,1,0.0625,0.078125,1
meta-llama/Llama-3.2-3B,calques_0131,calques,subtle: бути,-35.70643997192383,-42.07191467285156,11,12,1,0.171875,0.0234375,1
meta-llama/Llama-3.2-3B,calques_0132,calques,subtle: становити,-38.06055450439453,-38.81010818481445,8,9,1,0.0546875,0.03125,1
meta-llama/Llama-3.2-3B,calques_0133,calques,subtle: ймовірно,-45.31968688964844,-47.24280548095703,9,11,1,0.14062505960464478,-0.18750005960464478,0
meta-llama/Llama-3.2-3B,calques_0134,calques,subtle: брати до уваги,-53.44557189941406,-50.63888931274414,10,11,0,0.4140624403953552,-0.2109375,1
meta-llama/Llama-3.2-3B,calques_0135,calques,subtle: брати до уваги,-60.82533645629883,-48.736812591552734,11,11,0,0.0,0.0078125,1
meta-llama/Llama-3.2-3B,calques_0136,calques,subtle: порушити питання,-51.58625793457031,-49.32008361816406,13,13,0,0.20312494039535522,-0.359375,0
meta-llama/Llama-3.2-3B,calques_0137,calques,subtle: порушити питання,-60.491214752197266,-54.071083068847656,11,11,0,0.28125,-0.359375,0
meta-llama/Llama-3.2-3B,calques_0138,calques,subtle: оцінка,-57.62276840209961,-66.45198059082031,12,13,1,0.2890625,-0.15625,1
meta-llama/Llama-3.2-3B,calques_0139,calques,subtle: оцінка,-52.446556091308594,-59.15070343017578,10,11,1,0.3203124403953552,-0.328125,0
meta-llama/Llama-3.2-3B,calques_0140,calques,subtle: бо (так як),-51.03205108642578,-54.66448211669922,14,15,1,0.328125,-0.296875,1
meta-llama/Llama-3.2-3B,calques_0141,calques,subtle: бо (так як),-60.88280487060547,-63.0341682434082,13,14,1,0.3046874403953552,-0.2734375,1
meta-llama/Llama-3.2-3B,calques_0142,calques,subtle: досі,-43.43769073486328,-49.36363220214844,10,12,1,0.08593755960464478,-0.13281255960464478,0
meta-llama/Llama-3.2-3B,calques_0143,calques,subtle: досі,-35.959495544433594,-45.06424331665039,10,12,1,0.17968755960464478,-0.203125,0
meta-llama/Llama-3.2-3B,calques_0144,calques,subtle: незважаючи,-45.586387634277344,-72.0041732788086,12,13,1,0.14062505960464478,0.0078125,1
meta-llama/Llama-3.2-3B,calques_0145,calques,subtle: незважаючи,-51.72580337524414,-55.484161376953125,13,15,1,0.328125,-0.25,1
meta-llama/Llama-3.2-3B,calques_0146,calques,subtle: зрештою,-45.7393798828125,-60.55291748046875,9,11,1,0.1796875,0.0078125,1
meta-llama/Llama-3.2-3B,calques_0147,calques,subtle: зрештою,-39.8205680847168,-48.943878173828125,7,9,1,0.3203125,-0.2265625,1
meta-llama/Llama-3.2-3B,calques_0148,calques,subtle: зрештою,-48.64191436767578,-55.48594665527344,10,12,1,0.4375,-0.296875,1
meta-llama/Llama-3.2-3B,calques_0149,calques,subtle: принаймні,-43.84539794921875,-53.611602783203125,10,11,1,0.2890625,-0.17187505960464478,1
meta-llama/Llama-3.2-3B,calques_0150,calques,subtle: принаймні,-45.17970275878906,-52.31739807128906,10,10,1,0.4765625596046448,-0.296875,1
meta-llama/Llama-3.2-3B,calques_0151,calques,subtle: принаймні,-43.043216705322266,-57.85419464111328,10,11,1,0.4296875,-0.1796875,1
meta-llama/Llama-3.2-3B,calques_0152,calques,overt: отримувати,-42.03334426879883,-44.63884353637695,6,5,1,0.203125,0.0234375,1
meta-llama/Llama-3.2-3B,calques_0153,calques,overt: визначити,-44.193634033203125,-48.21532440185547,10,9,1,0.5468750596046448,-0.15625005960464478,1
meta-llama/Llama-3.2-3B,calques_0154,calques,overt: визначити,-44.191444396972656,-41.927223205566406,12,11,0,0.17968755960464478,-0.0546875,1
meta-llama/Llama-3.2-3B,calques_0155,calques,overt: подобатися,-36.25285339355469,-42.565406799316406,10,10,1,-0.296875,0.22656255960464478,0
meta-llama/Llama-3.2-3B,calques_0156,calques,overt: подобатися,-39.699188232421875,-40.10126495361328,9,9,1,0.16406244039535522,-0.19531244039535522,0
meta-llama/Llama-3.2-3B,calques_0157,calques,overt: їсти,-38.19525146484375,-42.84591293334961,6,7,1,0.3437499403953552,-0.359375,0
meta-llama/Llama-3.2-3B,calques_0158,calques,overt: їсти,-44.70771789550781,-41.51005172729492,8,9,0,0.3671875,-0.3203124403953552,1
meta-llama/Llama-3.2-3B,calques_0159,calques,overt: взагалі,-33.451011657714844,-38.57757568359375,8,6,1,0.15625,-0.0390625,1
meta-llama/Llama-3.2-3B,calques_0160,calques,overt: взагалі,-44.17273712158203,-45.011131286621094,10,8,1,0.21875,-0.2265625,0
meta-llama/Llama-3.2-3B,calques_0161,calques,overt: звичайно,-44.85102844238281,-53.19578552246094,7,7,1,0.2890625,-0.265625,1
meta-llama/Llama-3.2-3B,calques_0162,calques,overt: звичайно,-42.620391845703125,-61.29935836791992,10,9,1,0.2890625,-0.2578125,1
meta-llama/Llama-3.2-3B,calques_0163,calques,overt: звичайно,-35.76887893676758,-52.259368896484375,10,10,1,0.296875,-0.265625,1
meta-llama/Llama-3.2-3B,calques_0164,calques,overt: дуже,-32.17048645019531,-40.33184814453125,6,6,1,0.171875,-0.0390625,1
meta-llama/Llama-3.2-3B,calques_0165,calques,overt: дуже,-41.523048400878906,-52.12610626220703,9,9,1,0.375,-0.328125,1
meta-llama/Llama-3.2-3B,calques_0166,calques,overt: дуже,-27.674348831176758,-33.24933624267578,6,6,1,0.3437500596046448,-0.2578125,1
meta-llama/Llama-3.2-3B,calques_0167,calques,overt: бувай,-55.60251235961914,-46.560699462890625,9,8,0,0.3671875,-0.3671875,0
meta-llama/Llama-3.2-3B,calques_0168,calques,overt: бувай,-41.341732025146484,-29.7834529876709,6,5,0,0.4140624403953552,-0.359375,1
meta-llama/Llama-3.2-3B,calques_0169,calques,overt: бувай,-48.5821647644043,-43.716339111328125,8,7,0,0.34375,-0.3046874403953552,1
meta-llama/Llama-3.2-3B,calques_0170,calques,overt: здаватися,-37.193687438964844,-45.64434051513672,8,8,1,0.17968755960464478,-0.1328125,1
meta-llama/Llama-3.2-3B,calques_0171,calques,overt: здаватися,-40.461631774902344,-52.29728698730469,9,9,1,0.19531255960464478,-0.140625,1
meta-llama/Llama-3.2-3B,calques_0172,calques,overt: здаватися,-53.458717346191406,-55.08110809326172,14,12,1,0.2656249403953552,-0.1875,1
meta-llama/Llama-3.2-3B,calques_0173,calques,overt: заважати,-50.64821243286133,-70.41099548339844,10,10,1,0.3671875,-0.078125,1
meta-llama/Llama-3.2-3B,calques_0174,calques,overt: заважати,-43.994476318359375,-49.131805419921875,7,7,1,0.3046875,-0.21875,1
meta-llama/Llama-3.2-3B,calques_0175,calques,overt: виходити,-32.154693603515625,-43.31200408935547,7,8,1,0.1875,-0.078125,1
meta-llama/Llama-3.2-3B,calques_0176,calques,overt: виходити,-48.90825653076172,-45.814781188964844,8,8,0,0.11718744039535522,-0.171875,0
meta-llama/Llama-3.2-3B,calques_0177,calques,overt: вистачати,-41.78111267089844,-42.231231689453125,7,6,1,0.5859375,-0.40625,1
meta-llama/Llama-3.2-3B,calques_0178,calques,overt: вистачати,-41.27683639526367,-44.258304595947266,7,6,1,0.328125,-0.421875,0
meta-llama/Llama-3.2-3B,calques_0179,calques,overt: зараз,-42.529335021972656,-44.76719284057617,6,6,1,0.203125,-0.171875,1
meta-llama/Llama-3.2-3B,calques_0180,calques,overt: зараз,-39.74586486816406,-37.480220794677734,6,6,0,0.390625,-0.3125,1
meta-llama/Llama-3.2-3B,calques_0181,calques,overt: зараз,-31.426862716674805,-36.61604690551758,6,6,1,0.125,-0.0390625,1
meta-llama/Llama-3.2-3B,calques_0182,calques,overt: гаразд,-46.958465576171875,-41.96437072753906,7,7,0,0.3203125596046448,-0.3515625596046448,0
meta-llama/Llama-3.2-3B,calques_0183,calques,overt: гаразд,-49.37117004394531,-40.74266052246094,9,9,0,0.3515625,-0.40625,0
meta-llama/Llama-3.2-3B,calques_0184,calques,overt: гаразд,-38.829891204833984,-31.301536560058594,9,9,0,0.2578125596046448,-0.2734375,0
meta-llama/Llama-3.2-3B,calques_0185,calques,overt: колишній,-41.48295593261719,-50.767967224121094,9,8,1,0.20312494039535522,-0.1953125,1
meta-llama/Llama-3.2-3B,calques_0186,calques,overt: колишній,-40.525699615478516,-51.167545318603516,11,10,1,0.1484375,-0.2578124403953552,0
meta-llama/Llama-3.2-3B,calques_0187,calques,overt: колишній,-44.2818717956543,-51.032432556152344,11,10,1,0.3203125,-0.3593750596046448,0
meta-llama/Llama-3.2-3B,control_subject_verb_0000,control_subject_verb,past-tense gender,-50.493438720703125,-52.58720779418945,11,9,1,0.421875,-0.328125,1
meta-llama/Llama-3.2-3B,control_subject_verb_0001,control_subject_verb,past-tense gender,-47.01687240600586,-52.577205657958984,10,10,1,0.2734375,-0.265625,1
meta-llama/Llama-3.2-3B,control_subject_verb_0002,control_subject_verb,past-tense gender,-53.719581604003906,-61.23027801513672,8,8,1,0.3906250596046448,-0.3828125,1
meta-llama/Llama-3.2-3B,control_subject_verb_0003,control_subject_verb,past-tense gender,-42.252357482910156,-49.019004821777344,8,8,1,0.6015625,-0.3203124403953552,1
meta-llama/Llama-3.2-3B,control_subject_verb_0004,control_subject_verb,past-tense gender,-51.96795654296875,-57.887237548828125,10,10,1,0.3203125,-0.390625,0
meta-llama/Llama-3.2-3B,control_subject_verb_0005,control_subject_verb,past-tense gender,-53.25444030761719,-57.60464096069336,9,9,1,0.328125,-0.25,1
meta-llama/Llama-3.2-3B,control_subject_verb_0006,control_subject_verb,past-tense gender,-45.25471496582031,-52.232177734375,7,8,1,0.6328125,-0.3125,1
meta-llama/Llama-3.2-3B,control_subject_verb_0007,control_subject_verb,past-tense gender,-52.62267303466797,-57.41703796386719,10,10,1,0.3828125,-0.171875,1
meta-llama/Llama-3.2-3B,control_subject_verb_0008,control_subject_verb,past-tense gender,-55.98881530761719,-60.456024169921875,11,11,1,0.3203125,-0.03125,1
meta-llama/Llama-3.2-3B,control_subject_verb_0009,control_subject_verb,past-tense gender,-51.35034942626953,-58.540924072265625,10,12,1,0.4531249403953552,-0.3984375596046448,1
meta-llama/Llama-3.2-3B,control_subject_verb_0010,control_subject_verb,past-tense gender,-52.27629089355469,-57.27947235107422,11,11,1,0.3046875,-0.2421875,1
meta-llama/Llama-3.2-3B,control_subject_verb_0011,control_subject_verb,past-tense gender,-52.76223373413086,-56.20502471923828,9,9,1,0.6640624403953552,-0.234375,1
meta-llama/Llama-3.2-3B,control_subject_verb_0012,control_subject_verb,past-tense gender,-52.78184509277344,-56.625762939453125,9,10,1,0.7968749403953552,-0.3671874403953552,1
meta-llama/Llama-3.2-3B,control_subject_verb_0013,control_subject_verb,past-tense gender,-53.19915771484375,-54.04357147216797,9,9,1,0.1015625,0.0078125,1
meta-llama/Llama-3.2-3B,control_subject_verb_0014,control_subject_verb,past-tense gender,-52.76422882080078,-57.829811096191406,9,9,1,0.390625,-0.17187494039535522,1
meta-llama/Llama-3.2-3B,control_subject_verb_0015,control_subject_verb,past-tense gender,-48.24723815917969,-51.36933898925781,9,9,1,0.2578125,-0.14062494039535522,1
meta-llama/Llama-3.2-3B,control_subject_verb_0016,control_subject_verb,past-tense gender,-48.539676666259766,-52.21463394165039,11,9,1,0.3515624403953552,-0.359375,0
